Report_Data_Extracted,PHU_Num,PHU,LTC_Home,LTCH_Num,City,Beds,Total_LTC_Resident_Cases,Total_LTC_Resident_Deaths,Total_LTC_HCW_Cases,1st_dose_staff_vac_rate,2nd_dose_staff_vac_rate,FILE_DATE,PHU_NAME,PHU_NUM,ACTIVE_CASES,RESOLVED_CASES,DEATHS,TOTAL_CASES,CASE_FATALITY_RATE,Daily_New_Cases,Date,PHU ID,Percent_at_least_one_dose,Percent_fully_vaccinated,Percent_3doses
2021-08-31,2227,Brant,Park Lane Terrace,2779,Paris,132.0,0,0,<5,0.82,0.79,2021-08-31,BRANT COUNTY,2227.0,90,3974,25,4064,0.006151574803149607,19,2021-08-31,2227,0.832915505206487,0.7719398021458428,0.0
2021-09-01,2237,Hamilton,Clarion Nursing Home,2721,Stoney Creek,100.0,0,0,<5,0.86,0.81,2021-09-01,CITY OF HAMILTON,2237.0,577,22172,398,22749,0.01749527451756121,73,2021-09-01,2237,0.7995947851756829,0.7288031113348431,0.0
2021-09-01,2230,Durham,Extendicare Oshawa,2439,Oshawa,175.0,<5,0,0,0.92,0.9,2021-09-01,DURHAM REGION,2230.0,209,25565,374,25774,0.014510747264685342,31,2021-09-01,2230,0.8486248644410473,0.7956956527291981,0.0
2021-09-01,2236,Halton,Hampton Terrace Care Centre,2846,Burlington,101.0,6,<5,0,1.0,0.97,2021-09-01,HALTON REGION,2236.0,197,17705,218,17902,0.012177410345212825,29,2021-09-01,2236,0.8641983188466345,0.816833840722388,0.0
2021-09-01,2230,Durham,Hillsdale Estates,M539,Oshawa,300.0,12,0,7,0.85,0.84,2021-09-01,DURHAM REGION,2230.0,209,25565,374,25774,0.014510747264685342,31,2021-09-01,2230,0.8486248644410473,0.7956956527291981,0.0
2021-09-01,5183,Huron Perth,Knollcrest Lodge,2996,Milverton,78.0,7,0,<5,0.87,0.83,2021-09-01,HURON PERTH,5183.0,25,1978,57,2003,0.028457314028956564,1,2021-09-01,5183,0.8609975562875983,0.8004207040840048,0.0
2021-09-01,2227,Brant,Park Lane Terrace,2779,Paris,132.0,0,0,<5,0.93,0.89,2021-09-01,BRANT COUNTY,2227.0,86,3983,26,4069,0.006389776357827476,6,2021-09-01,2227,0.8342926803143019,0.7734750973586292,0.0
2021-09-02,2237,Hamilton,Clarion Nursing Home,2721,Stoney Creek,100.0,0,0,<5,0.86,0.81,2021-09-02,CITY OF HAMILTON,2237.0,596,22242,398,22838,0.017427095192223487,89,2021-09-02,2237,0.8009794553586802,0.7303658762589852,0.0
2021-09-02,2230,Durham,Extendicare Oshawa,2439,Oshawa,175.0,<5,0,0,0.92,0.9,2021-09-02,DURHAM REGION,2230.0,207,25589,374,25796,0.014498371840595442,22,2021-09-02,2230,0.8498248353441129,0.7969866903736347,0.0
2021-09-02,2236,Halton,Hampton Terrace Care Centre,2846,Burlington,101.0,6,<5,<5,1.0,0.97,2021-09-02,HALTON REGION,2236.0,198,17723,218,17921,0.01216449974889794,19,2021-09-02,2236,0.8650235513623429,0.8175823524026515,0.0
2021-09-02,2230,Durham,Hillsdale Estates,M539,Oshawa,300.0,18,0,8,0.85,0.84,2021-09-02,DURHAM REGION,2230.0,207,25589,374,25796,0.014498371840595442,22,2021-09-02,2230,0.8498248353441129,0.7969866903736347,0.0
2021-09-02,5183,Huron Perth,Knollcrest Lodge,2996,Milverton,78.0,7,0,<5,0.87,0.83,2021-09-02,HURON PERTH,5183.0,30,1980,57,2010,0.028358208955223882,7,2021-09-02,5183,0.8631350959057895,0.8039700404261472,0.0
2021-09-02,2227,Brant,Park Lane Terrace,2779,Paris,132.0,0,0,<5,0.93,0.89,2021-09-02,BRANT COUNTY,2227.0,100,3992,26,4092,0.00635386119257087,23,2021-09-02,2227,0.8355219366142405,0.7746329445789032,0.0
2021-09-03,2237,Hamilton,Clarion Nursing Home,2721,Stoney Creek,100.0,0,0,<5,0.86,0.81,2021-09-03,CITY OF HAMILTON,2237.0,562,22321,399,22883,0.01743652493117161,46,2021-09-03,2237,0.8026296247129783,0.7320147312609502,0.0
2021-09-03,2230,Durham,Extendicare Oshawa,2439,Oshawa,175.0,<5,0,0,0.92,0.9,2021-09-03,DURHAM REGION,2230.0,241,25605,374,25846,0.014470324228120406,50,2021-09-03,2230,0.8515923075257222,0.7985731396425186,0.0
2021-09-03,2236,Halton,Hampton Terrace Care Centre,2846,Burlington,101.0,<5,<5,<5,1.0,0.97,2021-09-03,HALTON REGION,2236.0,189,17754,218,17943,0.012149584796299392,22,2021-09-03,2236,0.866340055110059,0.8186506416827523,0.0
2021-09-03,2230,Durham,Hillsdale Estates,M539,Oshawa,300.0,18,0,8,0.85,0.84,2021-09-03,DURHAM REGION,2230.0,241,25605,374,25846,0.014470324228120406,50,2021-09-03,2230,0.8515923075257222,0.7985731396425186,0.0
2021-09-03,5183,Huron Perth,Knollcrest Lodge,2996,Milverton,78.0,6,<5,<5,0.87,0.83,2021-09-03,HURON PERTH,5183.0,31,1985,57,2016,0.028273809523809524,6,2021-09-03,5183,0.8650741902013369,0.8059006299221527,0.0
2021-09-03,2244,Middlesex-London,McCormick Home,2965,London,160.0,0,0,<5,0.95,0.92,2021-09-03,MIDDLESEX-LONDON,2244.0,239,12956,232,13195,0.017582417582417582,18,2021-09-03,2244,0.8550959490239821,0.7829729399383633,0.0
2021-09-03,2227,Brant,Park Lane Terrace,2779,Paris,132.0,0,0,<5,0.93,0.89,2021-09-03,BRANT COUNTY,2227.0,94,4004,27,4098,0.006588579795021962,7,2021-09-03,2227,0.8355448895327041,0.7746839510643778,0.0
2021-09-03,2246,Niagara,R. H. Lawson Eventide Home,2991,Niagara Falls,101.0,0,0,<5,0.83,0.77,2021-09-03,NIAGARA REGION,2246.0,188,16178,421,16366,0.02572406207992179,28,2021-09-03,2246,0.8406767569166316,0.7658034944539377,0.0
2021-09-05,2268,Windsor-Essex,Berkshire Care Centre,2541,Windsor,231.0,0,16,<5,0.94,0.85,2021-09-05,WINDSOR-ESSEX COUNTY,2268.0,571,17540,432,18111,0.023852907073049528,68,2021-09-05,2268,0.823709465983073,0.7522711175579504,0.0
2021-09-05,2237,Hamilton,Clarion Nursing Home,2721,Stoney Creek,100.0,0,0,<5,0.86,0.81,2021-09-05,CITY OF HAMILTON,2237.0,554,22492,399,23046,0.017313199687581358,71,2021-09-05,2237,0.8059956810382332,0.7353597579488743,0.0
2021-09-05,2230,Durham,Extendicare Oshawa,2439,Oshawa,175.0,<5,0,0,0.92,0.9,2021-09-05,DURHAM REGION,2230.0,255,25665,374,25920,0.014429012345679013,46,2021-09-05,2230,0.8539850306267447,0.8008842358473122,0.0
2021-09-05,2236,Halton,Hampton Terrace Care Centre,2846,Burlington,101.0,<5,<5,<5,1.0,0.97,2021-09-05,HALTON REGION,2236.0,213,17791,218,18004,0.012108420351033104,33,2021-09-05,2236,0.8687416106733511,0.8209774105493083,0.0
2021-09-05,2230,Durham,Hillsdale Estates,M539,Oshawa,300.0,18,0,8,0.85,0.84,2021-09-05,DURHAM REGION,2230.0,255,25665,374,25920,0.014429012345679013,46,2021-09-05,2230,0.8539850306267447,0.8008842358473122,0.0
2021-09-05,5183,Huron Perth,Knollcrest Lodge,2996,Milverton,78.0,6,<5,<5,0.87,0.83,2021-09-05,HURON PERTH,5183.0,33,1991,58,2024,0.02865612648221344,6,2021-09-05,5183,0.8680650447068963,0.8088603001627251,0.0
2021-09-05,2244,Middlesex-London,McCormick Home,2965,London,160.0,0,0,<5,0.95,0.92,2021-09-05,MIDDLESEX-LONDON,2244.0,232,13007,233,13239,0.0175995165798021,24,2021-09-05,2244,0.858675155494843,0.7876252933665527,0.0
2021-09-05,2227,Brant,Park Lane Terrace,2779,Paris,132.0,0,0,<5,0.93,0.89,2021-09-05,BRANT COUNTY,2227.0,112,4018,28,4130,0.006779661016949152,11,2021-09-05,2227,0.831918328415458,0.7703637017446768,0.0
2021-09-05,2246,Niagara,R. H. Lawson Eventide Home,2991,Niagara Falls,101.0,0,0,<5,0.83,0.77,2021-09-05,NIAGARA REGION,2246.0,221,16222,421,16443,0.025603600316243993,42,2021-09-05,2246,0.8444884305021643,0.7701547014568215,0.0
2021-09-07,2268,Windsor-Essex,Berkshire Care Centre,2541,Windsor,231.0,0,16,<5,0.94,0.85,2021-09-07,WINDSOR-ESSEX COUNTY,2268.0,602,17636,432,18238,0.02368680776400921,72,2021-09-07,2268,0.8258875708389333,0.7542250732848228,0.0
2021-09-07,2230,Durham,Extendicare Oshawa,2439,Oshawa,175.0,<5,0,0,0.92,0.9,2021-09-07,DURHAM REGION,2230.0,244,25728,375,25972,0.014438626212844603,32,2021-09-07,2230,0.855585917305846,0.8018915228524769,0.0
2021-09-07,2236,Halton,Hampton Terrace Care Centre,2846,Burlington,101.0,<5,<5,<5,1.0,0.97,2021-09-07,HALTON REGION,2236.0,209,17835,218,18044,0.012081578363999113,17,2021-09-07,2236,0.8694127568052671,0.8216608062263794,0.0
2021-09-07,2230,Durham,Hillsdale Estates,M539,Oshawa,300.0,18,<5,8,0.85,0.84,2021-09-07,DURHAM REGION,2230.0,244,25728,375,25972,0.014438626212844603,32,2021-09-07,2230,0.855585917305846,0.8018915228524769,0.0
2021-09-07,5183,Huron Perth,Knollcrest Lodge,2996,Milverton,78.0,<5,<5,<5,0.87,0.83,2021-09-07,HURON PERTH,5183.0,39,1991,59,2030,0.029064039408866996,5,2021-09-07,5183,0.8682238009650113,0.809140958547607,0.0
2021-09-07,2244,Middlesex-London,McCormick Home,2965,London,160.0,0,0,<5,0.95,0.92,2021-09-07,MIDDLESEX-LONDON,2244.0,224,13053,233,13277,0.017549145138208933,18,2021-09-07,2244,0.8602049280199747,0.7894318086600499,0.0
2021-09-07,2246,Niagara,R. H. Lawson Eventide Home,2991,Niagara Falls,101.0,0,0,<5,0.83,0.77,2021-09-07,NIAGARA REGION,2246.0,211,16280,421,16491,0.025529076465951126,23,2021-09-07,2246,0.8457852608245924,0.7716083539924254,0.0
2021-09-08,2268,Windsor-Essex,Berkshire Care Centre,2541,Windsor,231.0,0,16,<5,0.94,0.85,2021-09-08,WINDSOR-ESSEX COUNTY,2268.0,558,17723,436,18281,0.023849898802034898,47,2021-09-08,2268,0.8272425706965434,0.7556903104189844,0.0
2021-09-08,2230,Durham,Extendicare Oshawa,2439,Oshawa,175.0,<5,0,0,0.92,0.9,2021-09-08,DURHAM REGION,2230.0,224,25771,377,25995,0.014502788997884208,25,2021-09-08,2230,0.8571773641398052,0.8038055902762932,0.0
2021-09-08,2236,Halton,Hampton Terrace Care Centre,2846,Burlington,101.0,<5,<5,<5,1.0,0.97,2021-09-08,HALTON REGION,2236.0,216,17852,218,18068,0.012065530219172017,24,2021-09-08,2236,0.8705061898885808,0.8227445686161495,0.0
2021-09-08,2230,Durham,Hillsdale Estates,M539,Oshawa,300.0,18,<5,8,0.85,0.84,2021-09-08,DURHAM REGION,2230.0,224,25771,377,25995,0.014502788997884208,25,2021-09-08,2230,0.8571773641398052,0.8038055902762932,0.0
2021-09-08,5183,Huron Perth,Knollcrest Lodge,2996,Milverton,78.0,<5,<5,0,0.87,0.83,2021-09-08,HURON PERTH,5183.0,39,1997,60,2036,0.029469548133595286,7,2021-09-08,5183,0.8702025843250875,0.8111112371081414,0.0
2021-09-08,2244,Middlesex-London,McCormick Home,2965,London,160.0,0,0,<5,0.95,0.92,2021-09-08,MIDDLESEX-LONDON,2244.0,216,13076,233,13292,0.017529340956966597,15,2021-09-08,2244,0.8616178535984631,0.7907555615687317,0.0
2021-09-08,2246,Niagara,R. H. Lawson Eventide Home,2991,Niagara Falls,101.0,<5,<5,<5,0.83,0.77,2021-09-08,NIAGARA REGION,2246.0,217,16306,422,16523,0.025540156145978335,33,2021-09-08,2246,0.8470942794019305,0.7732269542444785,0.0
2021-09-09,2268,Windsor-Essex,Berkshire Care Centre,2541,Windsor,231.0,0,16,<5,0.94,0.85,2021-09-09,WINDSOR-ESSEX COUNTY,2268.0,549,17798,436,18347,0.023764103123126396,66,2021-09-09,2268,0.8285654180151595,0.7570361238368819,0.0
2021-09-09,2230,Durham,Extendicare Oshawa,2439,Oshawa,175.0,<5,0,0,0.92,0.9,2021-09-09,DURHAM REGION,2230.0,203,25811,377,26014,0.014492196509571769,19,2021-09-09,2230,0.8587216117480538,0.8054359070608376,0.0
2021-09-09,2236,Halton,Hampton Terrace Care Centre,2846,Burlington,101.0,5,<5,<5,1.0,0.97,2021-09-09,HALTON REGION,2236.0,221,17872,218,18093,0.012048858674625545,25,2021-09-09,2236,0.8713978278332876,0.8238135026091531,0.0
2021-09-09,2230,Durham,Hillsdale Estates,M539,Oshawa,300.0,11,<5,7,0.85,0.84,2021-09-09,DURHAM REGION,2230.0,203,25811,377,26014,0.014492196509571769,19,2021-09-09,2230,0.8587216117480538,0.8054359070608376,0.0
2021-09-09,5183,Huron Perth,Knollcrest Lodge,2996,Milverton,78.0,<5,<5,0,0.87,0.83,2021-09-09,HURON PERTH,5183.0,29,2007,61,2036,0.029960707269155205,1,2021-09-09,5183,0.8716767495790124,0.8132175924613457,0.0
2021-09-09,2244,Middlesex-London,McCormick Home,2965,London,160.0,0,0,<5,0.95,0.92,2021-09-09,MIDDLESEX-LONDON,2244.0,222,13104,233,13326,0.0174846165390965,34,2021-09-09,2244,0.8629170071499569,0.791997060376816,0.0
2021-09-09,2246,Niagara,R. H. Lawson Eventide Home,2991,Niagara Falls,101.0,12,<5,<5,0.83,0.77,2021-09-09,NIAGARA REGION,2246.0,230,16331,422,16561,0.025481553046313627,38,2021-09-09,2246,0.8488453253573394,0.7755094081139651,0.0
2021-09-10,2268,Windsor-Essex,Berkshire Care Centre,2541,Windsor,231.0,0,16,<5,0.94,0.85,2021-09-10,WINDSOR-ESSEX COUNTY,2268.0,549,17871,437,18420,0.023724212812160694,74,2021-09-10,2268,0.8298359026274136,0.7583718321710956,0.0
2021-09-10,2230,Durham,Extendicare Oshawa,2439,Oshawa,175.0,0,0,0,0.92,0.9,2021-09-10,DURHAM REGION,2230.0,210,25851,378,26061,0.014504431909750202,48,2021-09-10,2230,0.8598266289146899,0.806757485380734,0.0
2021-09-10,2236,Halton,Hampton Terrace Care Centre,2846,Burlington,101.0,6,<5,<5,1.0,0.97,2021-09-10,HALTON REGION,2236.0,242,17885,219,18127,0.012081425497876096,35,2021-09-10,2236,0.8722088766651322,0.8247077194054715,0.0
2021-09-10,2230,Durham,Hillsdale Estates,M539,Oshawa,300.0,11,<5,7,0.85,0.84,2021-09-10,DURHAM REGION,2230.0,210,25851,378,26061,0.014504431909750202,48,2021-09-10,2230,0.8598266289146899,0.806757485380734,0.0
2021-09-10,5183,Huron Perth,Knollcrest Lodge,2996,Milverton,78.0,<5,<5,0,0.87,0.83,2021-09-10,HURON PERTH,5183.0,34,2012,61,2046,0.029814271749755622,10,2021-09-10,5183,0.8732529724274399,0.8151680264896156,0.0
2021-09-10,2244,Middlesex-London,McCormick Home,2965,London,160.0,0,0,<5,0.95,0.92,2021-09-10,MIDDLESEX-LONDON,2244.0,216,13129,233,13345,0.017459722742600225,19,2021-09-10,2244,0.8646328123138233,0.7944646833947421,0.0
2021-09-10,2246,Niagara,R. H. Lawson Eventide Home,2991,Niagara Falls,101.0,12,<5,5,0.83,0.77,2021-09-10,NIAGARA REGION,2246.0,229,16356,422,16585,0.02544467892674103,24,2021-09-10,2246,0.8504037968851695,0.7773092070890141,0.0
2021-09-12,2268,Windsor-Essex,Berkshire Care Centre,2541,Windsor,231.0,0,16,<5,0.94,0.85,2021-09-12,WINDSOR-ESSEX COUNTY,2268.0,536,18005,439,18541,0.023677255811444906,73,2021-09-12,2268,0.832672675210668,0.7617653030009343,0.0
2021-09-12,2230,Durham,Extendicare Oshawa,2439,Oshawa,175.0,0,0,0,0.92,0.9,2021-09-12,DURHAM REGION,2230.0,212,25919,379,26131,0.014503846006658758,42,2021-09-12,2230,0.8621727080750101,0.8099037302381007,0.0
2021-09-12,2236,Halton,Hampton Terrace Care Centre,2846,Burlington,101.0,6,<5,<5,1.0,0.97,2021-09-12,HALTON REGION,2236.0,248,17926,219,18174,0.012050181578078573,29,2021-09-12,2236,0.8737136365804944,0.827075749897813,0.0
2021-09-12,2230,Durham,Hillsdale Estates,M539,Oshawa,300.0,11,<5,7,0.85,0.84,2021-09-12,DURHAM REGION,2230.0,212,25919,379,26131,0.014503846006658758,42,2021-09-12,2230,0.8621727080750101,0.8099037302381007,0.0
2021-09-12,5183,Huron Perth,Knollcrest Lodge,2996,Milverton,78.0,<5,<5,0,0.87,0.83,2021-09-12,HURON PERTH,5183.0,36,2017,62,2053,0.03019970774476376,4,2021-09-12,5183,0.875943324015853,0.8187740614953706,0.0
2021-09-12,2244,Middlesex-London,McCormick Home,2965,London,160.0,0,0,<5,0.95,0.92,2021-09-12,MIDDLESEX-LONDON,2244.0,222,13168,234,13390,0.017475728155339806,22,2021-09-12,2244,0.8669828196551939,0.7982652840802954,0.0
2021-09-12,2246,Niagara,R. H. Lawson Eventide Home,2991,Niagara Falls,101.0,11,<5,5,0.83,0.77,2021-09-12,NIAGARA REGION,2246.0,242,16416,423,16658,0.025393204466322487,45,2021-09-12,2246,0.8527601928344437,0.7808982418848568,0.0
2021-09-12,2237,Hamilton,The Wellington Nursing Home,2784,Hamilton,102.0,<5,0,<5,0.95,0.94,2021-09-12,CITY OF HAMILTON,2237.0,389,22971,401,23360,0.01716609589041096,57,2021-09-12,2237,0.8137687607366156,0.7441540894101318,0.0
2021-09-13,2268,Windsor-Essex,Berkshire Care Centre,2541,Windsor,231.0,0,16,<5,0.94,0.85,2021-09-13,WINDSOR-ESSEX COUNTY,2268.0,529,18058,440,18587,0.023672459245709366,47,2021-09-13,2268,0.8335003734287744,0.7626012690147819,0.0
2021-09-13,2236,Halton,Hampton Terrace Care Centre,2846,Burlington,101.0,<5,<5,<5,1.0,0.97,2021-09-13,HALTON REGION,2236.0,260,17941,220,18201,0.012087247953409153,28,2021-09-13,2236,0.8740192304964676,0.8275721788330439,0.0
2021-09-13,2230,Durham,Hillsdale Estates,M539,Oshawa,300.0,11,<5,7,0.85,0.84,2021-09-13,DURHAM REGION,2230.0,211,25940,379,26151,0.014492753623188406,20,2021-09-13,2230,0.8625963905363887,0.8103368525446213,0.0
2021-09-13,5183,Huron Perth,Knollcrest Lodge,2996,Milverton,78.0,<5,<5,0,0.87,0.83,2021-09-13,HURON PERTH,5183.0,39,2018,62,2057,0.030140982012639768,4,2021-09-13,5183,0.8761219248062323,0.8189158081544018,0.0
2021-09-13,2244,Middlesex-London,McCormick Home,2965,London,160.0,0,0,<5,0.95,0.92,2021-09-13,MIDDLESEX-LONDON,2244.0,196,13194,234,13390,0.017475728155339806,0,2021-09-13,2244,0.8674963312364944,0.7991962160038806,0.0
2021-09-13,2246,Niagara,R. H. Lawson Eventide Home,2991,Niagara Falls,101.0,11,<5,5,0.83,0.77,2021-09-13,NIAGARA REGION,2246.0,237,16447,425,16684,0.02547350755214577,28,2021-09-13,2246,0.8533395412178342,0.7819911220751236,0.0
2021-09-13,2237,Hamilton,The Wellington Nursing Home,2784,Hamilton,102.0,<5,0,<5,0.95,0.94,2021-09-13,CITY OF HAMILTON,2237.0,372,23020,401,23392,0.01714261285909713,32,2021-09-13,2237,0.8142813581465529,0.7449052417685399,0.0
2021-09-14,2268,Windsor-Essex,Berkshire Care Centre,2541,Windsor,231.0,<5,16,<5,0.94,0.85,2021-09-14,WINDSOR-ESSEX COUNTY,2268.0,527,18113,441,18640,0.0236587982832618,54,2021-09-14,2268,0.8346018275503164,0.7638267400724442,0.0
2021-09-14,2236,Halton,Hampton Terrace Care Centre,2846,Burlington,101.0,<5,<5,<5,1.0,0.97,2021-09-14,HALTON REGION,2236.0,255,17967,220,18222,0.012073317967292285,21,2021-09-14,2236,0.8744653718252725,0.8281801431004759,0.0
2021-09-14,2230,Durham,Hillsdale Estates,M539,Oshawa,300.0,11,<5,7,0.85,0.84,2021-09-14,DURHAM REGION,2230.0,188,25975,380,26163,0.014524328249818447,13,2021-09-14,2230,0.8636553190473308,0.8115712511182052,0.0
2021-09-14,5183,Huron Perth,Knollcrest Lodge,2996,Milverton,78.0,<5,<5,0,0.87,0.83,2021-09-14,HURON PERTH,5183.0,35,2023,63,2058,0.030612244897959183,2,2021-09-14,5183,0.8769979191590455,0.8199590635648718,0.0
2021-09-14,2246,Niagara,R. H. Lawson Eventide Home,2991,Niagara Falls,101.0,20,<5,7,0.83,0.77,2021-09-14,NIAGARA REGION,2246.0,244,16471,425,16715,0.02542626383487885,31,2021-09-14,2246,0.8551076507301171,0.7840379363496827,0.0
2021-09-14,2253,Peel,Tall Pines Long Term Care Centre,M616,Brampton,160.0,<5,0,<5,0.87,0.86,2021-09-14,PEEL REGION,2253.0,563,111623,949,112186,0.008459166027846611,67,2021-09-14,2253,0.8451411237432985,0.7692029159538738,0.0
2021-09-14,2237,Hamilton,The Wellington Nursing Home,2784,Hamilton,102.0,<5,0,<5,0.95,0.94,2021-09-14,CITY OF HAMILTON,2237.0,337,23074,401,23411,0.01712870018367434,19,2021-09-14,2237,0.8153111531995936,0.7462406237390432,0.0
2021-09-15,2268,Windsor-Essex,Berkshire Care Centre,2541,Windsor,231.0,<5,16,<5,0.94,0.85,2021-09-15,WINDSOR-ESSEX COUNTY,2268.0,483,18202,441,18685,0.0236018196414236,45,2021-09-15,2268,0.8356196850704738,0.7650862009570433,0.0
2021-09-15,2236,Halton,Hampton Terrace Care Centre,2846,Burlington,101.0,6,<5,<5,1.0,0.97,2021-09-15,HALTON REGION,2236.0,263,17985,220,18248,0.012056115738711091,26,2021-09-15,2236,0.8754156786441429,0.8294283072804849,0.0
2021-09-15,2230,Durham,Hillsdale Estates,M539,Oshawa,300.0,<5,5,<5,0.85,0.84,2021-09-15,DURHAM REGION,2230.0,160,26019,381,26179,0.014553649872034837,17,2021-09-15,2230,0.8649930006324696,0.8135569503080999,0.0
2021-09-15,5183,Huron Perth,Knollcrest Lodge,2996,Milverton,78.0,0,<5,0,0.87,0.83,2021-09-15,HURON PERTH,5183.0,31,2030,64,2061,0.031052886948083454,4,2021-09-15,5183,0.8783189980212166,0.8214672480169642,0.0
2021-09-15,2246,Niagara,R. H. Lawson Eventide Home,2991,Niagara Falls,101.0,20,<5,7,0.83,0.77,2021-09-15,NIAGARA REGION,2246.0,246,16503,425,16749,0.02537464923279002,34,2021-09-15,2246,0.8563776668917431,0.7856484110984624,0.0
2021-09-15,2253,Peel,Tall Pines Long Term Care Centre,M616,Brampton,160.0,<5,0,<5,0.87,0.86,2021-09-15,PEEL REGION,2253.0,555,111691,950,112246,0.00846355326693156,61,2021-09-15,2253,0.8459525067522881,0.770774939743604,0.0
2021-09-15,2237,Hamilton,The Wellington Nursing Home,2784,Hamilton,102.0,<5,0,<5,0.95,0.94,2021-09-15,CITY OF HAMILTON,2237.0,318,23130,402,23448,0.01714431934493347,38,2021-09-15,2237,0.8163882649366285,0.7474583711757276,0.0
2021-09-16,2268,Windsor-Essex,Berkshire Care Centre,2541,Windsor,231.0,<5,16,<5,0.94,0.85,2021-09-16,WINDSOR-ESSEX COUNTY,2268.0,475,18260,441,18735,0.02353883106485188,50,2021-09-16,2268,0.8369609052685151,0.7666671872315837,0.0
2021-09-16,2236,Halton,Hampton Terrace Care Centre,2846,Burlington,101.0,6,<5,<5,1.0,0.97,2021-09-16,HALTON REGION,2236.0,268,18011,220,18279,0.012035669347338476,31,2021-09-16,2236,0.8761016531728256,0.8304804787380132,0.0
2021-09-16,2230,Durham,Hillsdale Estates,M539,Oshawa,300.0,<5,5,<5,0.85,0.84,2021-09-16,DURHAM REGION,2230.0,166,26044,381,26210,0.014536436474628005,31,2021-09-16,2230,0.8660330494531275,0.8150206815901364,0.0
2021-09-16,5183,Huron Perth,Knollcrest Lodge,2996,Milverton,78.0,0,<5,0,0.87,0.83,2021-09-16,HURON PERTH,5183.0,37,2034,65,2071,0.031385803959439885,11,2021-09-16,5183,0.8792034971735716,0.8225728719574079,0.0
2021-09-16,2237,Hamilton,Macassa  Lodge,M552,Hamilton,270.0,<5,11,0,0.94,0.9,2021-09-16,CITY OF HAMILTON,2237.0,331,23170,402,23501,0.0171056550785073,53,2021-09-16,2237,0.8175744679173167,0.7492682343385062,0.0
2021-09-16,2246,Niagara,R. H. Lawson Eventide Home,2991,Niagara Falls,101.0,21,<5,5,0.83,0.77,2021-09-16,NIAGARA REGION,2246.0,242,16534,425,16776,0.02533381020505484,27,2021-09-16,2246,0.8576826227174446,0.787435209268274,0.0
2021-09-16,2253,Peel,Tall Pines Long Term Care Centre,M616,Brampton,160.0,<5,0,<5,0.87,0.86,2021-09-16,PEEL REGION,2253.0,610,111759,949,112369,0.008445389742722636,122,2021-09-16,2253,0.8468552750364248,0.7722518834357415,0.0
2021-09-17,2268,Windsor-Essex,Berkshire Care Centre,2541,Windsor,231.0,<5,16,<5,0.94,0.85,2021-09-17,WINDSOR-ESSEX COUNTY,2268.0,449,18322,441,18771,0.02349368707048106,36,2021-09-17,2268,0.8382148542892865,0.7682720582493769,0.0
2021-09-17,2244,Middlesex-London,Earls Court Village,3047,London,128.0,0,0,<5,0.92,0.9,2021-09-17,MIDDLESEX-LONDON,2244.0,196,13295,235,13491,0.01741902008746572,25,2021-09-17,2244,0.872101023410132,0.8054782768457782,0.0
2021-09-17,2236,Halton,Hampton Terrace Care Centre,2846,Burlington,101.0,6,<5,<5,1.0,0.97,2021-09-17,HALTON REGION,2236.0,254,18034,221,18288,0.012084426946631671,10,2021-09-17,2236,0.87683920473374,0.8315378078987646,0.0
2021-09-17,2230,Durham,Hillsdale Estates,M539,Oshawa,300.0,0,7,<5,0.85,0.84,2021-09-17,DURHAM REGION,2230.0,208,26062,381,26270,0.014503235629996194,60,2021-09-17,2230,0.8671824894204324,0.8164172233861613,0.0
2021-09-17,5183,Huron Perth,Knollcrest Lodge,2996,Milverton,78.0,0,<5,0,0.87,0.83,2021-09-17,HURON PERTH,5183.0,39,2035,65,2074,0.0313404050144648,3,2021-09-17,5183,0.8810547085405197,0.8248946822323397,0.0
2021-09-17,2237,Hamilton,Macassa  Lodge,M552,Hamilton,270.0,<5,11,0,0.94,0.9,2021-09-17,CITY OF HAMILTON,2237.0,324,23210,402,23534,0.017081669074530466,33,2021-09-17,2237,0.8188329602763295,0.7508546576046454,0.0
2021-09-17,2246,Niagara,R. H. Lawson Eventide Home,2991,Niagara Falls,101.0,16,5,5,0.83,0.77,2021-09-17,NIAGARA REGION,2246.0,242,16553,425,16795,0.0253051503423638,19,2021-09-17,2246,0.8589307000202325,0.789205756431539,0.0
2021-09-17,2253,Peel,Tall Pines Long Term Care Centre,M616,Brampton,160.0,<5,0,<5,0.87,0.86,2021-09-17,PEEL REGION,2253.0,611,111835,949,112446,0.008439606566707576,77,2021-09-17,2253,0.8476861174436262,0.7737687312102883,0.0
